X,Y,Z,timestamp
-0.464,0.522,0.68,11346.99433786103
-0.464,0.522,0.68,11346.998840233493
-0.464,0.522,0.68,11347.003342605956
-0.464,0.522,0.68,11347.00784497842
-0.464,0.522,0.68,11347.012347350883
-0.464,0.522,0.68,11347.016849723346
-0.464,0.522,0.68,11347.02135209581
-0.464,0.518,0.672,11347.025854468273
-0.464,0.518,0.672,11347.030356840736
-0.464,0.518,0.672,11347.0348592132
-0.464,0.518,0.672,11347.039361585663
-0.464,0.518,0.672,11347.043863958126
-0.464,0.518,0.672,11347.04836633059
-0.464,0.518,0.672,11347.052868703053
-0.464,0.518,0.672,11347.057371075516
-0.464,0.518,0.672,11347.06187344798
-0.464,0.518,0.672,11347.066375820443
-0.464,0.518,0.672,11347.070878192906
-0.464,0.518,0.672,11347.075380565371
-0.464,0.518,0.672,11347.079882937835
-0.464,0.518,0.672,11347.084385310298
-0.464,0.518,0.672,11347.088887682761
-0.464,0.518,0.672,11347.093390055225
-0.464,0.518,0.672,11347.097892427688
-0.464,0.518,0.672,11347.102394800151
-0.464,0.518,0.672,11347.106897172614
-0.462,0.524,0.688,11347.111399545078
-0.462,0.524,0.688,11347.115901917541
-0.462,0.524,0.688,11347.120404290004
-0.462,0.524,0.688,11347.124906662468
-0.462,0.524,0.688,11347.129409034931
-0.462,0.524,0.688,11347.133911407394
-0.462,0.524,0.688,11347.138413779858
-0.462,0.524,0.688,11347.142916152321
-0.462,0.524,0.688,11347.147418524784
-0.462,0.524,0.688,11347.151920897248
-0.46,0.524,0.678,11347.156423269711
-0.46,0.524,0.678,11347.160925642174
-0.46,0.524,0.678,11347.16542801464
-0.46,0.524,0.678,11347.169930387103
-0.46,0.524,0.678,11347.174432759566
-0.46,0.524,0.678,11347.17893513203
-0.46,0.524,0.678,11347.183437504493
-0.46,0.524,0.678,11347.187939876956
-0.46,0.524,0.678,11347.19244224942
-0.46,0.524,0.678,11347.196944621883
-0.466,0.526,0.678,11347.201446994346
-0.466,0.526,0.678,11347.20594936681
-0.466,0.526,0.678,11347.210451739273
-0.466,0.526,0.678,11347.214954111736
-0.466,0.526,0.678,11347.2194564842
-0.466,0.526,0.678,11347.223958856663
-0.466,0.526,0.678,11347.228461229126
-0.466,0.526,0.678,11347.23296360159
-0.466,0.526,0.678,11347.237465974053
-0.466,0.526,0.678,11347.241968346516
-0.466,0.526,0.678,11347.24647071898
-0.464,0.518,0.668,11347.250973091443
-0.464,0.518,0.668,11347.255475463908
-0.464,0.518,0.668,11347.259977836371
-0.464,0.518,0.668,11347.264480208834
-0.464,0.518,0.668,11347.268982581298
-0.464,0.518,0.668,11347.273484953761
-0.464,0.518,0.668,11347.277987326224
-0.464,0.518,0.668,11347.282489698688
-0.464,0.518,0.668,11347.286992071151
-0.464,0.518,0.668,11347.291494443614
-0.466,0.514,0.668,11347.295996816078
-0.466,0.514,0.668,11347.300499188541
-0.466,0.514,0.668,11347.305001561004
-0.466,0.514,0.668,11347.309503933468
-0.466,0.514,0.668,11347.31400630593
-0.466,0.514,0.668,11347.318508678394
-0.466,0.514,0.668,11347.323011050858
-0.466,0.514,0.668,11347.32751342332
-0.466,0.514,0.668,11347.332015795784
-0.466,0.514,0.668,11347.336518168247
-0.468,0.516,0.678,11347.34102054071
-0.468,0.516,0.678,11347.345522913176
-0.468,0.516,0.678,11347.35002528564
-0.468,0.516,0.678,11347.354527658103
-0.468,0.516,0.678,11347.359030030566
-0.468,0.516,0.678,11347.36353240303
-0.468,0.516,0.678,11347.368034775493
-0.468,0.516,0.678,11347.372537147956
-0.468,0.516,0.678,11347.37703952042
-0.468,0.516,0.678,11347.381541892883
-0.47,0.516,0.68,11347.386044265346
-0.47,0.516,0.68,11347.39054663781
-0.47,0.516,0.68,11347.395049010272
-0.47,0.516,0.68,11347.399551382736
-0.47,0.516,0.68,11347.4040537552
-0.47,0.516,0.68,11347.408556127662
-0.47,0.516,0.68,11347.413058500126
-0.47,0.516,0.68,11347.41756087259
-0.47,0.516,0.68,11347.422063245052
-0.47,0.516,0.68,11347.426565617516
-0.468,0.518,0.68,11347.431067989979
-0.468,0.518,0.68,11347.435570362442
-0.468,0.518,0.68,11347.440072734908
-0.468,0.518,0.68,11347.44457510737
-0.468,0.518,0.68,11347.449077479834
-0.468,0.518,0.68,11347.453579852297
-0.468,0.518,0.68,11347.45808222476
-0.468,0.518,0.68,11347.462584597224
-0.468,0.518,0.68,11347.467086969687
-0.468,0.518,0.68,11347.47158934215
-0.462,0.524,0.68,11347.476091714614
-0.462,0.524,0.68,11347.480594087077
-0.462,0.524,0.68,11347.48509645954
-0.462,0.524,0.68,11347.489598832004
-0.462,0.524,0.68,11347.494101204467
-0.462,0.524,0.68,11347.49860357693
-0.462,0.524,0.68,11347.503105949394
-0.462,0.524,0.68,11347.507608321857
-0.462,0.524,0.68,11347.51211069432
-0.462,0.524,0.68,11347.516613066784
-0.464,0.524,0.68,11347.521115439247
-0.464,0.524,0.68,11347.52561781171
-0.464,0.524,0.68,11347.530120184176
-0.464,0.524,0.68,11347.534622556639
-0.464,0.524,0.68,11347.539124929102
-0.464,0.524,0.68,11347.543627301566
-0.464,0.524,0.68,11347.548129674029
-0.464,0.524,0.68,11347.552632046492
-0.464,0.524,0.68,11347.557134418956
-0.464,0.524,0.68,11347.561636791419
-0.464,0.524,0.68,11347.566139163882
-0.464,0.52,0.686,11347.570641536346
-0.464,0.52,0.686,11347.575143908809
-0.464,0.52,0.686,11347.579646281272
-0.464,0.52,0.686,11347.584148653736
-0.464,0.52,0.686,11347.588651026199
-0.464,0.52,0.686,11347.593153398662
-0.464,0.52,0.686,11347.597655771126
-0.464,0.52,0.686,11347.602158143589
-0.464,0.52,0.686,11347.606660516052
-0.464,0.52,0.686,11347.611162888516
-0.466,0.516,0.69,11347.615665260979
-0.466,0.516,0.69,11347.620167633444
-0.466,0.516,0.69,11347.624670005907
-0.466,0.516,0.69,11347.62917237837
-0.466,0.516,0.69,11347.633674750834
-0.466,0.516,0.69,11347.638177123297
-0.466,0.516,0.69,11347.64267949576
-0.466,0.516,0.69,11347.647181868224
-0.466,0.516,0.69,11347.651684240687
-0.466,0.516,0.69,11347.65618661315
-0.46,0.516,0.686,11347.660688985614
-0.46,0.516,0.686,11347.665191358077
-0.46,0.516,0.686,11347.66969373054
-0.46,0.516,0.686,11347.674196103004
-0.46,0.516,0.686,11347.678698475467
-0.46,0.516,0.686,11347.68320084793
-0.46,0.516,0.686,11347.687703220394
-0.46,0.516,0.686,11347.692205592857
-0.46,0.516,0.686,11347.69670796532
-0.46,0.516,0.686,11347.701210337784
-0.462,0.52,0.682,11347.705712710247
-0.462,0.52,0.682,11347.710215082712
-0.462,0.52,0.682,11347.714717455176
-0.462,0.52,0.682,11347.719219827639
-0.462,0.52,0.682,11347.723722200102
-0.462,0.52,0.682,11347.728224572566
-0.462,0.52,0.682,11347.732726945029
-0.462,0.52,0.682,11347.737229317492
-0.462,0.52,0.682,11347.741731689955
-0.462,0.52,0.682,11347.746234062419
-0.466,0.52,0.686,11347.750736434882
-0.466,0.52,0.686,11347.755238807345
-0.466,0.52,0.686,11347.759741179809
-0.466,0.52,0.686,11347.764243552272
-0.466,0.52,0.686,11347.768745924735
-0.466,0.52,0.686,11347.773248297199
-0.466,0.52,0.686,11347.777750669662
-0.466,0.52,0.686,11347.782253042125
-0.466,0.52,0.686,11347.786755414589
-0.466,0.52,0.686,11347.791257787052
-0.462,0.52,0.674,11347.795760159515
-0.462,0.52,0.674,11347.800262531979
-0.462,0.52,0.674,11347.804764904444
-0.462,0.52,0.674,11347.809267276907
-0.462,0.52,0.674,11347.81376964937
-0.462,0.52,0.674,11347.818272021834
-0.462,0.52,0.674,11347.822774394297
-0.462,0.52,0.674,11347.82727676676
-0.462,0.52,0.674,11347.831779139224
-0.464,0.524,0.678,11347.836281511687
-0.464,0.524,0.678,11347.84078388415
-0.464,0.524,0.678,11347.845286256614
-0.464,0.524,0.678,11347.849788629077
-0.464,0.524,0.678,11347.85429100154
-0.464,0.524,0.678,11347.858793374004
-0.464,0.524,0.678,11347.863295746467
-0.464,0.524,0.678,11347.86779811893
-0.464,0.524,0.678,11347.872300491394
-0.464,0.524,0.678,11347.876802863857
-0.464,0.524,0.678,11347.88130523632
-0.47,0.522,0.682,11347.885807608784
-0.47,0.522,0.682,11347.890309981247
-0.47,0.522,0.682,11347.894812353712
-0.47,0.522,0.682,11347.899314726175
-0.47,0.522,0.682,11347.903817098639
-0.47,0.522,0.682,11347.908319471102
-0.47,0.522,0.682,11347.912821843565
-0.47,0.522,0.682,11347.917324216029
-0.47,0.522,0.682,11347.921826588492
-0.47,0.522,0.682,11347.926328960955
-0.468,0.52,0.686,11347.930831333419
-0.468,0.52,0.686,11347.935333705882
-0.468,0.52,0.686,11347.939836078345
-0.468,0.52,0.686,11347.944338450809
-0.468,0.52,0.686,11347.948840823272
-0.468,0.52,0.686,11347.953343195735
-0.468,0.52,0.686,11347.957845568199
-0.468,0.52,0.686,11347.962347940662
-0.468,0.52,0.686,11347.966850313125
-0.468,0.52,0.686,11347.971352685588
-0.464,0.522,0.678,11347.975855058052
-0.464,0.522,0.678,11347.980357430515
-0.464,0.522,0.678,11347.98485980298
-0.464,0.522,0.678,11347.989362175444
-0.464,0.522,0.678,11347.993864547907
-0.464,0.522,0.678,11347.99836692037
-0.464,0.522,0.678,11348.002869292834
-0.464,0.522,0.678,11348.007371665297
-0.464,0.522,0.678,11348.01187403776
-0.464,0.522,0.678,11348.016376410224
-0.464,0.524,0.68,11348.020878782687
-0.464,0.524,0.68,11348.02538115515
-0.464,0.524,0.68,11348.029883527613
-0.464,0.524,0.68,11348.034385900077
-0.464,0.524,0.68,11348.03888827254
-0.464,0.524,0.68,11348.043390645003
-0.464,0.524,0.68,11348.047893017467
-0.464,0.524,0.68,11348.05239538993
-0.464,0.524,0.68,11348.056897762393
-0.464,0.524,0.68,11348.061400134857
-0.464,0.522,0.676,11348.06590250732
-0.464,0.522,0.676,11348.070404879783
-0.464,0.522,0.676,11348.074907252247
-0.464,0.522,0.676,11348.079409624712
-0.464,0.522,0.676,11348.083911997175
-0.464,0.522,0.676,11348.088414369638
-0.464,0.522,0.676,11348.092916742102
-0.464,0.522,0.676,11348.097419114565
-0.464,0.522,0.676,11348.101921487028
-0.464,0.522,0.676,11348.106423859492
-0.464,0.524,0.678,11348.110926231955
-0.464,0.524,0.678,11348.115428604418
-0.464,0.524,0.678,11348.119930976882
-0.464,0.524,0.678,11348.124433349345
-0.464,0.524,0.678,11348.128935721808
-0.464,0.524,0.678,11348.133438094272
-0.464,0.524,0.678,11348.137940466735
-0.464,0.524,0.678,11348.142442839198
-0.464,0.524,0.678,11348.146945211662
-0.464,0.524,0.678,11348.151447584125
-0.476,0.526,0.682,11348.155949956588
-0.476,0.526,0.682,11348.160452329052
-0.476,0.526,0.682,11348.164954701515
-0.476,0.526,0.682,11348.16945707398
-0.476,0.526,0.682,11348.173959446443
-0.476,0.526,0.682,11348.178461818907
-0.476,0.526,0.682,11348.18296419137
-0.476,0.526,0.682,11348.187466563833
-0.476,0.526,0.682,11348.191968936297
-0.476,0.526,0.682,11348.19647130876
-0.47,0.522,0.686,11348.200973681223
-0.47,0.522,0.686,11348.205476053687
-0.47,0.522,0.686,11348.20997842615
-0.47,0.522,0.686,11348.214480798613
-0.47,0.522,0.686,11348.218983171077
-0.47,0.522,0.686,11348.22348554354
-0.47,0.522,0.686,11348.227987916003
-0.47,0.522,0.686,11348.232490288467
-0.47,0.522,0.686,11348.23699266093
-0.47,0.522,0.686,11348.241495033393
-0.468,0.524,0.69,11348.245997405857
-0.468,0.524,0.69,11348.25049977832
-0.468,0.524,0.69,11348.255002150783
-0.468,0.524,0.69,11348.259504523248
-0.468,0.524,0.69,11348.264006895712
-0.468,0.524,0.69,11348.268509268175
-0.468,0.524,0.69,11348.273011640638
-0.468,0.524,0.69,11348.277514013102
-0.468,0.524,0.69,11348.282016385565
-0.468,0.524,0.69,11348.286518758028
-0.464,0.526,0.682,11348.291021130492
-0.464,0.526,0.682,11348.295523502955
-0.464,0.526,0.682,11348.300025875418
-0.464,0.526,0.682,11348.304528247882
-0.464,0.526,0.682,11348.309030620345
-0.464,0.526,0.682,11348.313532992808
-0.464,0.526,0.682,11348.318035365271
-0.464,0.526,0.682,11348.322537737735
-0.464,0.526,0.682,11348.327040110198
-0.464,0.526,0.682,11348.331542482661
-0.464,0.52,0.686,11348.336044855125
-0.464,0.52,0.686,11348.340547227588
-0.464,0.52,0.686,11348.345049600051
-0.464,0.52,0.686,11348.349551972517
-0.464,0.52,0.686,11348.35405434498
-0.464,0.52,0.686,11348.358556717443
-0.464,0.52,0.686,11348.363059089907
-0.464,0.52,0.686,11348.36756146237
-0.464,0.52,0.686,11348.372063834833
-0.464,0.52,0.686,11348.376566207296
-0.466,0.516,0.686,11348.38106857976
-0.466,0.516,0.686,11348.385570952223
-0.466,0.516,0.686,11348.390073324686
-0.466,0.516,0.686,11348.39457569715
-0.466,0.516,0.686,11348.399078069613
-0.466,0.516,0.686,11348.403580442076
-0.466,0.516,0.686,11348.40808281454
-0.466,0.516,0.686,11348.412585187003
-0.466,0.516,0.686,11348.417087559466
-0.466,0.516,0.686,11348.42158993193
-0.464,0.512,0.696,11348.426092304393
-0.464,0.512,0.696,11348.430594676856
-0.464,0.512,0.696,11348.43509704932
-0.464,0.512,0.696,11348.439599421783
-0.464,0.512,0.696,11348.444101794248
-0.464,0.512,0.696,11348.448604166711
-0.464,0.512,0.696,11348.453106539175
-0.464,0.512,0.696,11348.457608911638
-0.464,0.512,0.696,11348.462111284101
-0.464,0.512,0.696,11348.466613656565
-0.468,0.516,0.686,11348.471116029028
-0.468,0.516,0.686,11348.475618401491
-0.468,0.516,0.686,11348.480120773955
-0.468,0.516,0.686,11348.484623146418
-0.468,0.516,0.686,11348.489125518881
-0.468,0.516,0.686,11348.493627891345
-0.468,0.516,0.686,11348.498130263808
-0.468,0.516,0.686,11348.502632636271
-0.468,0.516,0.686,11348.507135008735
-0.468,0.516,0.686,11348.511637381198
-0.468,0.516,0.686,11348.516139753661
-0.466,0.516,0.684,11348.520642126125
-0.466,0.516,0.684,11348.525144498588
-0.466,0.516,0.684,11348.529646871051
-0.466,0.516,0.684,11348.534149243516
-0.466,0.516,0.684,11348.53865161598
-0.47,0.518,0.69,11348.543153988443
-0.47,0.518,0.69,11348.547656360906
-0.47,0.518,0.69,11348.55215873337
-0.47,0.518,0.69,11348.556661105833
-0.47,0.518,0.69,11348.561163478296
-0.47,0.518,0.69,11348.56566585076
-0.47,0.518,0.69,11348.570168223223
-0.47,0.518,0.69,11348.574670595686
-0.47,0.518,0.69,11348.57917296815
-0.47,0.518,0.69,11348.583675340613
-0.47,0.518,0.69,11348.588177713076
-0.47,0.518,0.69,11348.59268008554
-0.47,0.518,0.69,11348.597182458003
-0.47,0.518,0.69,11348.601684830466
-0.47,0.518,0.69,11348.60618720293
-0.47,0.518,0.69,11348.610689575393
-0.47,0.518,0.69,11348.615191947856
-0.47,0.518,0.69,11348.61969432032
-0.47,0.518,0.69,11348.624196692785
-0.47,0.518,0.69,11348.628699065248
-0.47,0.518,0.69,11348.633201437711
-0.47,0.518,0.69,11348.637703810175
-0.47,0.518,0.69,11348.642206182638
-0.47,0.518,0.69,11348.646708555101
-0.47,0.518,0.69,11348.651210927565
-0.47,0.518,0.69,11348.655713300028
-0.47,0.518,0.69,11348.660215672491
-0.47,0.518,0.69,11348.664718044954
-0.47,0.518,0.69,11348.669220417418
-0.47,0.518,0.69,11348.673722789881
-0.47,0.518,0.69,11348.678225162344
-0.47,0.518,0.69,11348.682727534808
-0.47,0.518,0.69,11348.687229907271
-0.47,0.518,0.69,11348.691732279734
-0.47,0.518,0.69,11348.696234652198
-0.47,0.518,0.69,11348.700737024661
-0.47,0.518,0.69,11348.705239397124
-0.452,0.528,0.682,11348.709741769588
-0.452,0.528,0.682,11348.714244142051
-0.452,0.528,0.682,11348.718746514516
-0.452,0.528,0.682,11348.72324888698
-0.452,0.528,0.682,11348.727751259443
-0.452,0.528,0.682,11348.732253631906
-0.452,0.528,0.682,11348.73675600437
-0.452,0.528,0.682,11348.741258376833
-0.452,0.528,0.682,11348.745760749296
-0.452,0.528,0.682,11348.75026312176
-0.452,0.528,0.682,11348.754765494223
-0.452,0.528,0.682,11348.759267866686
-0.452,0.528,0.682,11348.76377023915
-0.452,0.528,0.682,11348.768272611613
-0.452,0.528,0.682,11348.772774984076
-0.452,0.528,0.682,11348.77727735654
-0.452,0.528,0.682,11348.781779729003
-0.448,0.522,0.686,11348.786282101466
-0.448,0.522,0.686,11348.79078447393
-0.448,0.522,0.686,11348.795286846393
-0.448,0.522,0.686,11348.799789218856
-0.448,0.522,0.686,11348.80429159132
-0.448,0.522,0.686,11348.808793963784
-0.448,0.522,0.686,11348.813296336248
-0.448,0.522,0.686,11348.817798708711
-0.448,0.522,0.686,11348.822301081174
-0.448,0.522,0.686,11348.826803453638
-0.448,0.522,0.686,11348.831305826101
-0.448,0.522,0.686,11348.835808198564
-0.448,0.522,0.686,11348.840310571028
-0.448,0.522,0.686,11348.844812943491
-0.448,0.522,0.686,11348.849315315954
-0.448,0.522,0.686,11348.853817688418
-0.468,0.52,0.68,11348.858320060881
-0.468,0.52,0.68,11348.862822433344
-0.468,0.52,0.68,11348.867324805808
-0.468,0.52,0.68,11348.87182717827
-0.468,0.52,0.68,11348.876329550734
-0.468,0.52,0.68,11348.880831923198
-0.468,0.52,0.68,11348.88533429566
-0.468,0.52,0.68,11348.889836668124
-0.468,0.52,0.68,11348.894339040588
-0.468,0.52,0.68,11348.898841413053
-0.474,0.524,0.678,11348.903343785516
-0.474,0.524,0.678,11348.90784615798
-0.474,0.524,0.678,11348.912348530443
-0.474,0.524,0.678,11348.916850902906
-0.474,0.524,0.678,11348.92135327537
-0.474,0.524,0.678,11348.925855647833
-0.474,0.524,0.678,11348.930358020296
-0.474,0.524,0.678,11348.93486039276
-0.474,0.524,0.678,11348.939362765223
-0.474,0.524,0.678,11348.943865137686
-0.476,0.532,0.688,11348.94836751015
-0.476,0.532,0.688,11348.952869882613
-0.476,0.532,0.688,11348.957372255076
-0.476,0.532,0.688,11348.96187462754
-0.472,0.53,0.7,11348.966377000002
-0.472,0.53,0.7,11348.970879372466
-0.472,0.53,0.7,11348.97538174493
-0.472,0.53,0.7,11348.979884117392
-0.472,0.53,0.7,11348.984386489856
-0.472,0.53,0.7,11348.98888886232
-0.472,0.53,0.7,11348.993391234784
-0.472,0.53,0.7,11348.997893607248
-0.472,0.53,0.7,11349.00239597971
-0.472,0.53,0.7,11349.006898352174
-0.472,0.53,0.7,11349.011400724637
-0.472,0.53,0.7,11349.0159030971
-0.464,0.51,0.702,11349.020405469564
-0.464,0.51,0.702,11349.024907842027
-0.464,0.51,0.702,11349.02941021449
-0.464,0.51,0.702,11349.033912586954
-0.464,0.51,0.702,11349.038414959417
-0.464,0.51,0.702,11349.04291733188
-0.464,0.51,0.702,11349.047419704344
-0.464,0.51,0.702,11349.051922076807
-0.464,0.51,0.702,11349.05642444927
-0.442,0.478,0.708,11349.060926821734
-0.442,0.478,0.708,11349.065429194197
-0.442,0.478,0.708,11349.06993156666
-0.442,0.478,0.708,11349.074433939124
-0.442,0.478,0.708,11349.078936311587
-0.442,0.478,0.708,11349.083438684052
-0.442,0.478,0.708,11349.087941056516
-0.442,0.478,0.708,11349.09244342898
-0.442,0.478,0.708,11349.096945801442
-0.442,0.478,0.708,11349.101448173906
-0.422,0.472,0.704,11349.105950546369
-0.422,0.472,0.704,11349.110452918832
-0.422,0.472,0.704,11349.114955291296
-0.422,0.472,0.704,11349.119457663759
-0.422,0.472,0.704,11349.123960036222
-0.422,0.472,0.704,11349.128462408686
-0.422,0.472,0.704,11349.132964781149
-0.422,0.472,0.704,11349.137467153612
-0.422,0.472,0.704,11349.141969526076
-0.422,0.472,0.704,11349.146471898539
-0.422,0.472,0.704,11349.150974271002
-0.392,0.54,0.71,11349.155476643466
-0.392,0.54,0.71,11349.159979015929
-0.392,0.54,0.71,11349.164481388392
-0.392,0.54,0.71,11349.168983760856
-0.392,0.54,0.71,11349.17348613332
-0.392,0.54,0.71,11349.177988505784
-0.392,0.54,0.71,11349.182490878247
-0.392,0.54,0.71,11349.18699325071
-0.392,0.54,0.71,11349.191495623174
-0.392,0.54,0.71,11349.195997995637
-0.392,0.54,0.71,11349.2005003681
-0.392,0.54,0.71,11349.205002740564
-0.4,0.542,0.71,11349.209505113027
-0.4,0.542,0.71,11349.21400748549
-0.4,0.542,0.71,11349.218509857954
-0.4,0.542,0.71,11349.223012230417
-0.4,0.542,0.71,11349.22751460288
-0.4,0.542,0.71,11349.232016975344
-0.4,0.542,0.71,11349.236519347807
-0.4,0.542,0.71,11349.24102172027
-0.4,0.542,0.71,11349.245524092734
-0.412,0.534,0.694,11349.250026465197
-0.412,0.534,0.694,11349.25452883766
-0.412,0.534,0.694,11349.259031210124
-0.412,0.534,0.694,11349.263533582589
-0.412,0.534,0.694,11349.268035955052
-0.412,0.534,0.694,11349.272538327516
-0.412,0.534,0.694,11349.277040699979
-0.412,0.534,0.694,11349.281543072442
-0.412,0.534,0.694,11349.286045444906
-0.412,0.534,0.694,11349.290547817369
-0.424,0.528,0.704,11349.295050189832
-0.424,0.528,0.704,11349.299552562296
-0.424,0.528,0.704,11349.304054934759
-0.424,0.528,0.704,11349.308557307222
-0.424,0.528,0.704,11349.313059679685
-0.424,0.528,0.704,11349.317562052149
-0.424,0.528,0.704,11349.322064424612
-0.424,0.528,0.704,11349.326566797075
-0.424,0.528,0.704,11349.331069169539
-0.424,0.528,0.704,11349.335571542002
-0.43,0.514,0.708,11349.340073914465
-0.43,0.514,0.708,11349.344576286929
-0.43,0.514,0.708,11349.349078659392
-0.43,0.514,0.708,11349.353581031857
-0.43,0.514,0.708,11349.35808340432
-0.43,0.514,0.708,11349.362585776784
-0.43,0.514,0.708,11349.367088149247
-0.43,0.514,0.708,11349.37159052171
-0.43,0.514,0.708,11349.376092894174
-0.43,0.514,0.708,11349.380595266637
-0.422,0.512,0.712,11349.3850976391
-0.422,0.512,0.712,11349.389600011564
-0.422,0.512,0.712,11349.394102384027
-0.422,0.512,0.712,11349.39860475649
-0.422,0.512,0.712,11349.403107128954
-0.422,0.512,0.712,11349.407609501417
-0.422,0.512,0.712,11349.41211187388
-0.422,0.512,0.712,11349.416614246344
-0.422,0.512,0.712,11349.421116618807
-0.422,0.512,0.712,11349.42561899127
-0.416,0.514,0.716,11349.430121363734
-0.416,0.514,0.716,11349.434623736197
-0.416,0.514,0.716,11349.43912610866
-0.416,0.514,0.716,11349.443628481124
-0.416,0.514,0.716,11349.448130853589
-0.416,0.514,0.716,11349.452633226052
-0.416,0.514,0.716,11349.457135598515
-0.416,0.514,0.716,11349.461637970979
-0.416,0.514,0.716,11349.466140343442
-0.416,0.514,0.716,11349.470642715905
-0.412,0.506,0.72,11349.475145088369
-0.412,0.506,0.72,11349.479647460832
-0.412,0.506,0.72,11349.484149833295
-0.412,0.506,0.72,11349.488652205759
-0.412,0.506,0.72,11349.493154578222
-0.412,0.506,0.72,11349.497656950685
-0.412,0.506,0.72,11349.502159323149
-0.412,0.506,0.72,11349.506661695612
-0.412,0.506,0.72,11349.511164068075
-0.412,0.506,0.72,11349.515666440539
-0.412,0.508,0.722,11349.520168813002
-0.412,0.508,0.722,11349.524671185465
-0.412,0.508,0.722,11349.529173557929
-0.412,0.508,0.722,11349.533675930392
-0.412,0.508,0.722,11349.538178302857
-0.412,0.508,0.722,11349.54268067532
-0.412,0.508,0.722,11349.547183047784
-0.412,0.508,0.722,11349.551685420247
-0.412,0.508,0.722,11349.55618779271
-0.412,0.508,0.722,11349.560690165174
-0.412,0.508,0.722,11349.565192537637
-0.408,0.508,0.724,11349.5696949101
-0.408,0.508,0.724,11349.574197282564
-0.408,0.508,0.724,11349.578699655027
-0.408,0.508,0.724,11349.58320202749
-0.408,0.508,0.724,11349.587704399954
-0.408,0.508,0.724,11349.592206772417
-0.408,0.508,0.724,11349.59670914488
-0.408,0.508,0.724,11349.601211517343
-0.408,0.508,0.724,11349.605713889807
-0.408,0.508,0.724,11349.61021626227
-0.412,0.512,0.716,11349.614718634733
-0.412,0.512,0.716,11349.619221007197
-0.412,0.512,0.716,11349.62372337966
-0.412,0.512,0.716,11349.628225752125
-0.412,0.512,0.716,11349.632728124589
-0.412,0.512,0.716,11349.637230497052
-0.412,0.512,0.716,11349.641732869515
-0.412,0.512,0.716,11349.646235241979
-0.412,0.512,0.716,11349.650737614442
-0.412,0.512,0.716,11349.655239986905
-0.414,0.518,0.712,11349.659742359368
-0.414,0.518,0.712,11349.664244731832
-0.414,0.518,0.712,11349.668747104295
-0.414,0.518,0.712,11349.673249476758
-0.414,0.518,0.712,11349.677751849222
-0.414,0.518,0.712,11349.682254221685
-0.414,0.518,0.712,11349.686756594148
-0.414,0.518,0.712,11349.691258966612
-0.414,0.518,0.712,11349.695761339075
-0.414,0.518,0.712,11349.700263711538
-0.418,0.526,0.714,11349.704766084002
-0.418,0.526,0.714,11349.709268456465
-0.418,0.526,0.714,11349.713770828928
-0.418,0.526,0.714,11349.718273201392
-0.418,0.526,0.714,11349.722775573857
-0.418,0.526,0.714,11349.72727794632
-0.418,0.526,0.714,11349.731780318783
-0.418,0.526,0.714,11349.736282691247
-0.418,0.526,0.714,11349.74078506371
-0.418,0.526,0.714,11349.745287436173
-0.428,0.526,0.71,11349.749789808637
-0.428,0.526,0.71,11349.7542921811
-0.428,0.526,0.71,11349.758794553563
-0.428,0.526,0.71,11349.763296926027
-0.428,0.526,0.71,11349.76779929849
-0.428,0.526,0.71,11349.772301670953
-0.428,0.526,0.71,11349.776804043417
-0.428,0.526,0.71,11349.78130641588
-0.428,0.526,0.71,11349.785808788343
-0.428,0.526,0.71,11349.790311160807
-0.432,0.516,0.71,11349.79481353327
-0.432,0.516,0.71,11349.799315905733
-0.432,0.516,0.71,11349.803818278197
-0.432,0.516,0.71,11349.80832065066
-0.432,0.516,0.71,11349.812823023125
-0.432,0.516,0.71,11349.817325395588
-0.432,0.516,0.71,11349.821827768052
-0.432,0.516,0.71,11349.826330140515
-0.432,0.516,0.71,11349.830832512978
-0.432,0.516,0.71,11349.835334885442
-0.43,0.52,0.712,11349.839837257905
-0.43,0.52,0.712,11349.844339630368
-0.43,0.52,0.712,11349.848842002832
-0.43,0.52,0.712,11349.853344375295
-0.43,0.52,0.712,11349.857846747758
-0.43,0.52,0.712,11349.862349120222
-0.43,0.52,0.712,11349.866851492685
-0.43,0.52,0.712,11349.871353865148
-0.43,0.52,0.712,11349.875856237612
-0.43,0.52,0.712,11349.880358610075
-0.43,0.52,0.712,11349.884860982538
-0.424,0.518,0.72,11349.889363355001
-0.424,0.518,0.72,11349.893865727465
-0.424,0.518,0.72,11349.898368099928
-0.424,0.518,0.72,11349.902870472393
-0.424,0.518,0.72,11349.907372844857
-0.424,0.518,0.72,11349.91187521732
-0.424,0.518,0.72,11349.916377589783
-0.424,0.518,0.72,11349.920879962247
-0.424,0.518,0.72,11349.92538233471
-0.424,0.518,0.72,11349.929884707173
-0.424,0.508,0.724,11349.934387079637
-0.424,0.508,0.724,11349.9388894521
-0.424,0.508,0.724,11349.943391824563
-0.424,0.508,0.724,11349.947894197026
-0.424,0.508,0.724,11349.95239656949
-0.424,0.508,0.724,11349.956898941953
-0.424,0.508,0.724,11349.961401314416
-0.424,0.508,0.724,11349.96590368688
-0.424,0.508,0.724,11349.970406059343
-0.424,0.508,0.724,11349.974908431806
-0.426,0.506,0.734,11349.97941080427
-0.426,0.506,0.734,11349.983913176733
-0.426,0.506,0.734,11349.988415549196
