C1CH1,C1CH2,C2CH1,C2CH2,timestamp
1.4862825,0.0036060815,0.0036060815,-1.6893771,2649.262559004741
-0.31387332,1.4932061,-2.3632815,0.9279169,2649.264078300966
0.901881,0.003678203,0.010385514,-0.58505064,2649.2655975971916
0.93707633,-2.3632815,0.4431153,0.9423412,2649.267116893417
0.0036060815,1.4031984,-1.3755037,0.0035339599,2649.268636189642
0.31163755,1.4862825,0.92885447,0.0036060815,2649.2701554858677
0.003678203,0.24002078,-0.5665875,-2.3632815,2649.271674782093
-2.3632815,0.9057034,0.9447212,0.010385514,2649.2731940783183
1.3662721,0.93649936,0.0034618382,-0.1477051,2649.274713374544
1.4862825,0.0036060815,0.0036060815,-1.541672,2649.276232670769
-0.09231568,0.31170967,-2.3632815,0.9289987,2649.2777519669944
0.90577555,0.003678203,0.00576973,-0.5481244,2649.27927126322
0.93585026,-2.3632815,0.20309451,0.9433509,2649.280790559445
0.0036060815,1.7170718,-1.0616304,0.0035339599,2649.2823098556705
-0.8699311,1.4862825,0.9273399,0.0036060815,2649.283829151896
0.003678203,0.46157843,-0.52966124,-2.3632815,2649.285348448121
-2.3632815,0.9062804,0.9442164,0.00576973,2649.2868677443466
1.5509036,0.9349848,0.0034618382,-0.24002078,2649.2883870405717
1.4862825,0.0036060815,0.0036060815,-1.0431672,2649.2899063367972
-0.05538941,-0.869859,-2.3632815,0.9266187,2649.2914256330228
0.90714586,0.0036060815,0.001153946,-0.5111981,2649.292944929248
0.9346963,-2.3632815,0.27694705,0.94010544,2649.2944642254733
0.0036060815,1.3662721,-1.0985566,0.0035339599,2649.2959835216984
-2.0514276,1.4862825,0.92683506,0.0036060815,2649.297502817924
0.0036060815,-0.25848392,-0.5111981,-2.3632815,2649.2990221141495
-2.3632815,0.9022416,0.9398891,0.001153946,2649.3005414103745
0.7939149,0.9346242,0.0034618382,-0.8308412,2649.3020607066
1.4862825,0.0036060815,0.0036060815,-2.243271,2649.3035800028256
0.4431153,-2.0513556,-2.3632815,0.92950356,2649.3050992990507
0.9041889,0.003678203,0.015001299,-0.49273497,2649.306618595276
0.93815815,-2.3632815,0.62774664,0.94414425,2649.3081378915012
0.0036060815,1.2554933,-1.1170198,0.0034618382,2649.3096571877268
1.4936389,1.4862825,0.9308739,0.0036060815,2649.3111764839523
0.003678203,0.22155765,-0.47427183,-2.3632815,2649.3126957801774
-2.3632815,0.9023137,0.94414425,0.015001299,2649.314215076403
2.160187,0.9350569,0.0034618382,-0.16616823,2649.3157343726284
1.4862825,0.0036060815,0.0036060815,-1.9663241,2649.3172536688535
-0.12924196,1.493711,-2.3632815,0.9299363,2649.318772965079
0.90772283,0.003678203,0.010385514,-0.4558087,2649.320292261304
0.9343357,-2.3632815,-0.2954102,0.94479334,2649.3218115575296
0.0036060815,0.9600831,-1.4124299,0.0035339599,2649.323330853755
0.3121424,1.4862825,0.9280611,0.0036060815,2649.32485014998
0.003678203,0.09231568,-0.43734556,-2.3632815,2649.3263694462057
-2.3632815,0.9055592,0.94212484,0.010385514,2649.327888742431
1.3662721,0.9363551,0.0034618382,-0.27694705,2649.3294080386563
1.4862825,0.0036060815,0.0036060815,-1.541672,2649.330927334882
-0.2954102,0.31221452,-2.3632815,0.9305854,2649.332446631107
0.9049101,0.003678203,0.00576973,-0.41888243,2649.3339659273324
0.93707633,-2.3632815,-0.18463136,0.9414036,2649.335485223558
0.0036060815,1.4031984,-1.8924716,0.0034618382,2649.337004519783
-0.86942625,1.4862825,0.92986417,0.0036060815,2649.3385238160085
0.0036060815,-0.36926273,-0.4004193,-2.3632815,2649.3400431122336
-2.3632815,0.9059919,0.94248545,0.00576973,2649.341562408459
1.4401246,0.93476844,0.0035339599,0.25848392,2649.3430817046847
1.4862825,0.0036060815,0.0036060815,-1.153946,2649.3446010009097
-0.40618902,-0.8693541,-2.3632815,0.9310181,2649.3461202971353
0.9036119,0.003678203,0.001153946,-0.38195616,2649.347639593361
0.93815815,-2.3632815,0.40618902,0.9430624,2649.349158889586
0.0036060815,1.7355349,-1.9293978,0.0034618382,2649.3506781858114
-2.0509229,1.4862825,0.9252484,0.0036060815,2649.3521974820364
0.0036060815,-0.018463137,-0.38195616,-2.3632815,2649.353716778262
-2.3632815,0.9036119,0.94147575,0.001153946,2649.3552360744875
1.2554933,0.93476844,0.0034618382,-0.48004156,2649.3567553707126
1.4862825,0.0036060815,0.0036060815,-0.78468335,2649.358274666938
-0.05538941,-2.0508506,-2.3632815,0.9287102,2649.359793963163
0.90505433,0.003678203,0.015001299,-0.363493,2649.3613132593887
0.9340472,-2.3632815,0.31387332,0.9430624,2649.362832555614
0.0036060815,2.289429,-1.947861,0.0034618382,2649.3643518518393
1.4941437,1.4862825,0.92907083,0.0036060815,2649.365871148065
0.0036060815,-0.33233646,-0.34502986,-2.3632815,2649.3673904442903
-2.3632815,0.90642464,0.94284606,0.015001299,2649.3689097405154
1.6801455,0.930369,0.0035339599,0.24002078,2649.370429036741
1.4862825,0.0036060815,0.0036060815,-2.0217135,2649.371948332966
-0.09231568,1.4942158,-2.3632815,0.93152297,2649.3734676291915
0.90541494,0.003678203,0.010385514,-0.32656673,2649.374986925417
0.93642724,-2.3632815,-0.27694705,0.938663,2649.376506221642
0.0036060815,0.9970094,-2.1509554,0.0035339599,2649.3780255178676
0.31264725,1.4862825,0.92842174,0.0036060815,2649.379544814093
0.0036060815,-0.40618902,-0.3081036,-2.3632815,2649.381064110318
-2.3632815,0.90411675,0.94147575,0.010385514,2649.3825834065437
1.9570925,0.93974483,0.0035339599,0.12924196,2649.384102702769
1.4862825,0.0036060815,0.0036060815,-0.6739045,2649.3856219989943
0.36926273,0.31271937,-2.3632815,0.9313787,2649.38714129522
0.90584767,0.003678203,0.00576973,-0.28964046,2649.388660591445
0.9353454,-2.3632815,0.5538941,0.944,2649.3901798876705
0.0036060815,0.81237805,-1.7078402,0.0035339599,2649.3916991838955
-0.8689214,1.4862825,0.93044114,0.0036060815,2649.393218480121
0.003678203,0.36926273,-0.27117732,-2.3632815,2649.3947377763466
-2.3632815,0.904261,0.9403218,0.00576973,2649.3962570725716
1.7724612,0.9342636,0.0035339599,0.42465216,2649.397776368797
1.4862825,0.0036060815,0.0036060815,-1.1354829,2649.3992956650227
-0.36926273,-0.8688493,-2.3632815,0.93008053,2649.4008149612478
0.9039004,0.003678203,0.001153946,-0.2527142,2649.4023342574733
0.933903,-2.3632815,-0.25848392,0.9423412,2649.4038535536984
0.0036060815,2.1786501,-1.9847872,0.0034618382,2649.405372849924
-2.050418,1.4862825,0.9302248,0.0036060815,2649.4068921461494
0.003678203,0.09231568,-0.2527142,-2.3632815,2649.4084114423745
-2.3632815,0.90584767,0.93916786,0.001153946,2649.4099307386
1.8647768,0.9383745,0.0035339599,0.27694705,2649.4114500348255
1.4862825,0.0036060815,0.0036060815,-1.541672,2649.4129693310506
-0.18463136,-2.050346,-2.3632815,0.930946,2649.414488627276
0.9062083,0.0036060815,0.015001299,-0.23425105,2649.416007923501
0.936283,-2.3632815,0.33233646,0.93974483,2649.4175272197267
0.0036060815,1.8278506,-1.5970614,0.0034618382,2649.4190465159522
1.4946486,1.4862825,0.92741203,0.0036060815,2649.4205658121773
0.0036060815,-0.33233646,-0.21578792,-2.3632815,2649.422085108403
-2.3632815,0.90606403,0.94212484,0.015001299,2649.423604404628
1.9017031,0.93541753,0.0035339599,0.7015992,2649.4251237008534
1.4862825,0.0036060815,0.0036060815,-1.6524508,2649.426642997079
-0.73852545,1.4947207,-2.3632815,0.92784476,2649.428162293304
0.9049822,0.003678203,0.010385514,-0.19732478,2649.4296815895295
0.9349848,-2.3632815,-0.05538941,0.9432788,2649.431200885755
0.0036060815,2.289429,-1.8740084,0.0035339599,2649.43272018198
0.3131521,1.4862825,0.9305854,0.0036060815,2649.4342394782057
0.003678203,0.05538941,-0.17886163,-2.3632815,2649.4357587744307
-2.3632815,0.904261,0.9388794,0.010385514,2649.4372780706562
1.9755557,0.9346242,0.0035339599,0.4431153,2649.4387973668818
1.4862825,0.0036060815,0.0036060815,2.1140292,2649.440316663107
-0.11077882,0.31322423,-2.3632815,0.9269072,2649.4418359593324
0.9030349,0.0036060815,0.00576973,-0.1603985,2649.443355255558
0.93808603,-2.3632815,0.42465216,0.9388794,2649.444874551783
0.0036060815,-2.307892,-1.9109347,0.0034618382,2649.4463938480085
-0.86841655,1.4862825,0.92986417,0.0036060815,2649.4479131442336
0.0036060815,-0.31387332,-0.14193536,-2.3448906,2649.449432440459
-2.3632815,0.9025301,0.9433509,0.00576973,2649.4509517366846
-1.1447866,-1.085719,0.0035339599,0.42465216,2649.4524710329097
1.4862825,-0.0043272977,-0.004255176,1.4862825,2649.453990329135
0.09231568,-0.8683444,-2.3448906,-1.0931475,2649.4555096253607
0.9029628,0.003678203,0.001153946,-0.12347223,2649.457028921586
-1.0844929,-2.3632815,0.20309451,0.9440721,2649.4585482178113
-0.0043272977,-0.20316663,1.153946,0.0035339599,2649.4600675140364
-2.0499132,1.4862825,-1.093436,-0.004255176,2649.461586810262
0.0036060815,-0.27694705,-0.12347223,-2.3448906,2649.4631061064874
-2.3632815,0.9043331,0.9419085,0.001153946,2649.4646254027125
-0.22162977,-1.0824735,0.0035339599,0.036926273,2649.466144698938
1.4862825,-0.0043272977,-0.004255176,1.8001559,2649.467663995163
-0.018463137,-2.049841,-2.3448906,-1.0906954,2649.4691832913886
-1.1144234,-0.004255176,0.015001299,-0.105009094,2649.470702587614
-1.0867287,-2.3448906,-1.2186391,-1.0752614,2649.472221883839
-0.0043272977,-0.7016713,1.3016511,-0.0043994193,2649.4737411800647
1.4951534,1.4862825,-1.0927148,-0.004255176,2649.4752604762903
-0.004255176,-1.9386294,-0.08654595,-2.3448906,2649.4767797725153
-2.3448906,-1.1165149,-1.076848,0.015001299,2649.478299068741
-0.72013444,-1.084565,-0.0043994193,-1.2555654,2649.479818364966
1.4862825,-0.0043272977,-0.004255176,1.0800935,2649.4813376611914
-1.5693667,1.4952255,-2.3448906,-1.0917051,2649.482856957417
-1.1141349,-0.004255176,0.010385514,-0.06808282,2649.484376253642
-1.0835553,-2.3448906,-1.9017752,-1.0769923,2649.4858955498676
-0.004255176,0.22148553,1.4678193,-0.0043994193,2649.487414846093
0.31365696,1.4862825,-1.0898299,-0.004255176,2649.488934142318
-0.004255176,-2.2340395,-0.049619682,-2.3448906,2649.4904534385437
-2.3448906,-1.1121155,-1.0747565,0.010385514,2649.4919727347688
-0.7016713,-1.0860796,-0.0043994193,-1.3109548,2649.4934920309943
1.4862825,-0.0043272977,-0.004255176,1.2647249,2649.49501132722
-1.4770509,0.31372908,-2.3448906,-1.0900463,2649.496530623445
-1.11363,-0.004255176,0.00576973,-0.031156544,2649.4980499196704
-1.0855026,-2.3448906,-1.3478811,-1.0779299,2649.4995692158955
-0.0043272977,-0.387798,1.2093354,-0.0043994193,2649.501088512121
-0.8679117,1.4862825,-1.0896857,-0.004255176,2649.5026078083465
-0.004255176,-2.0494082,-0.012693407,-2.3448906,2649.5041271045716
-2.3448906,-1.1098797,-1.0836275,0.00576973,2649.505646400797
-0.8678396,-1.0834111,-0.0043994193,-1.6248282,2649.5071656970226
1.4862825,-0.0043272977,-0.004255176,1.5232089,2649.5086849932477
-1.88324,-0.8678396,-2.3448906,-1.0914166,2649.510204289473
-1.1139907,-0.004255176,0.001153946,0.0058418517,2649.5117235856983
-1.0838438,-2.3448906,-2.123333,-1.0760547,2649.513242881924
-0.0043272977,-0.25855604,0.8031465,-0.0043994193,2649.5147621781493
-2.0678713,1.5047457,-1.0932918,-0.004255176,2649.5162814743744
-0.004255176,2.3263552,0.0058418517,-2.3448906,2649.5178007706
-2.3448906,-1.112404,-1.0803099,0.001153946,2649.5193200668255
-0.20316663,-1.0866566,-0.0043994193,-1.7171439,2649.5208393630505
1.5047457,-0.0043272977,-0.004255176,0.50773627,2649.522358659276
-1.7170718,-2.0677993,-2.3448906,-1.0932196,2649.523877955501
-1.1135579,-0.004255176,0.015001299,0.02430499,2649.5253972517266
-1.0841323,-2.3448906,-1.7171439,-1.0790838,2649.526916547952
-0.0043272977,-0.5908925,1.3385774,-0.0043994193,2649.5284358441772
1.4771951,1.5047457,-1.0917051,-0.004255176,2649.5299551404028
-0.004255176,-1.5878298,0.042768124,-2.3448906,2649.531474436628
-2.3448906,-1.114784,-1.0777856,0.015001299,2649.5329937328534
-0.07392467,-1.0873778,-0.0043994193,-1.735607,2649.534513029079
1.5047457,-0.0043272977,-0.004255176,1.4124299,2649.536032325304
-1.9570925,1.4772673,-2.3448906,-1.0919214,2649.5375516215295
-1.1147119,-0.004255176,0.010385514,0.061231263,2649.539070917755
-1.0842766,-2.3448906,-1.735607,-1.0787953,2649.54059021398
-0.0043272977,-0.8678396,1.4493562,-0.0043994193,2649.5421095102056
0.29569867,1.5047457,-1.0914887,-0.004255176,2649.5436288064307
-0.004255176,-2.1417239,0.0796944,-2.3448906,2649.545148102656
-2.3448906,-1.114784,-1.0776414,0.010385514,2649.5466673988817
-0.20316663,-1.0838438,-0.0043994193,-1.3478811,2649.548186695107
1.5047457,-0.0043272977,-0.004255176,0.876999,2649.5497059913323
-1.1816407,0.2957708,-2.3448906,-1.0927869,2649.551225287558
-1.1132694,-0.004255176,0.00576973,0.09815754,2649.552744583783
-1.0844929,-2.3448906,-0.9970815,-1.079805,2649.5542638800084
-0.0043272977,-1.1447866,1.0985566,-0.0043994193,2649.5557831762335
-0.88587,1.5047457,-1.089253,-0.004255176,2649.557302472459
-0.004255176,2.2340395,0.116620675,-2.3448906,2649.5588217686845
-2.3448906,-1.1133416,-1.0795887,0.00576973,2649.5603410649096
-0.42472428,-1.086945,-0.0043994193,-1.9387015,2649.561860361135
1.5047457,-0.0043272977,-0.004255176,0.9877778,2649.56337965736
-1.9570925,-0.88579786,-2.3448906,-1.0893251,2649.5648989535857
-1.1145676,-0.004255176,0.001153946,0.13508381,2649.5664182498112
-1.0868729,-2.3448906,-1.1632497,-1.0764874,2649.5679375460363
-0.0043272977,-0.12931408,1.5785983,-0.0043994193,2649.569456842262
-2.0673666,1.5047457,-1.0922099,-0.004255176,2649.5709761384874
-0.004255176,-1.347809,0.13508381,-2.3448906,2649.5724954347124
-2.3448906,-1.1131252,-1.0777856,0.001153946,2649.574014730938
-0.16624035,-1.0880269,-0.0043994193,-1.6802176,2649.575534027163
1.5047457,-0.0043272977,-0.004255176,0.4154206,2649.5770533233886
-1.3662721,-2.0672944,-2.3448906,-1.0908396,2649.578572619614
-1.1150725,-0.004255176,0.015001299,0.15354694,2649.580091915839
-1.0835553,-2.3448906,-2.2341118,-1.0773529,2649.5816112120647
-0.0043272977,-0.20316663,1.006241,-0.0043994193,2649.58313050829
1.4777,1.5047457,-1.0906233,-0.004255176,2649.5846498045153
-0.004255176,-1.8093874,0.17201008,-2.3448906,2649.586169100741
-2.3448906,-1.1150725,-1.0782183,0.015001299,2649.587688396966
-0.72013444,-1.0835553,-0.0043994193,-0.9416921,2649.5892076931914
1.5047457,-0.0043272977,-0.004255176,0.71083075,2649.590726989417
-1.5139773,1.4777721,-2.3448906,-1.0927869,2649.592246285642
-1.1126925,-0.004255176,0.010385514,0.19047323,2649.5937655818675
-1.0829062,-2.3448906,-1.5694388,-1.0753335,2649.5952848780926
-0.004255176,0.073780425,1.7447665,-0.0043994193,2649.596804174318
0.29620352,1.5047457,-1.0878826,-0.004255176,2649.5983234705436
-0.004255176,-1.6801455,0.20893636,-2.3448906,2649.5998427667687
-2.3448906,-1.1152167,-1.077425,0.010385514,2649.601362062994
-1.0340078,-1.0861517,-0.0043994193,-1.5325125,2649.6028813592197
1.5047457,-0.0043272977,-0.004255176,0.71083075,2649.604400655445
-1.8647768,0.29627565,-2.3448906,-1.0909839,2649.6059199516703
-1.114207,-0.004255176,0.00576973,0.2273995,2649.6074392478954
-1.0855747,-2.3448906,-1.2740285,-1.0755498,2649.608958544121
-0.0043272977,-0.18470348,1.7632296,-0.0043994193,2649.6104778403464
-0.8853651,1.5047457,-1.0917051,-0.004255176,2649.6119971365715
-0.004255176,-1.5139773,0.24586263,-2.3448906,2649.613516432797
-2.3448906,-1.114207,-1.079228,0.00576973,2649.6150357290226
0.03685415,-1.085142,-0.0043994193,-2.2895012,2649.6165550252476
1.5047457,-0.004255176,-0.004255176,1.4862825,2649.618074321473
-1.6247561,-0.885293,-2.3448906,-1.0907675,2649.6195936176982
-1.1169477,-0.004255176,0.001153946,0.26432577,2649.6211129139238
-1.0844208,-2.3448906,-1.5325125,-1.079228,2649.6226322101493
-0.0043272977,-0.2954823,0.4154206,-0.0043994193,2649.6241515063743
-2.0668616,1.5047457,-1.0914887,-0.004255176,2649.6256708026
-0.004255176,-1.5324404,0.26432577,-2.3448906,2649.627190098825
-2.3448906,-1.1139907,-1.0801656,0.001153946,2649.6287093950505
-0.84937644,-1.0844208,-0.0043994193,2.3447464,2649.630228691276
1.5047457,-0.0043272977,-0.004255176,1.8370821,2649.631747987501
-2.3632815,-2.0667896,-2.3448906,-1.0889645,2649.6332672837266
-1.1131252,-0.004255176,0.015001299,0.2827889,2649.634786579952
-1.0878826,-2.3448906,-1.9387015,-1.0775692,2649.636305876177
-0.0043272977,-0.8678396,0.9877778,-0.0043994193,2649.6378251724027
1.4782048,1.5047457,-1.0942293,-0.004255176,2649.6393444686278
-0.004255176,-1.8278506,0.30125204,-2.3448906,2649.6408637648533
-2.3448906,-1.1145676,-1.0777135,0.015001299,2649.642383061079
-0.90476584,-1.0834111,-0.0043994193,-1.6248282,2649.643902357304
1.5047457,-0.0043272977,-0.004255176,1.1908723,2649.6454216535294
-1.7355349,1.478277,-2.3448906,-1.0922099,2649.646940949755
-1.115938,-0.004255176,0.010385514,0.31971517,2649.64846024598
-1.0847814,-2.3448906,-1.587902,-1.0763432,2649.6499795422055
-0.0043272977,-0.3508717,1.1724092,-0.0043994193,2649.6514988384306
0.29670838,1.5047457,-1.0902627,-0.004255176,2649.653018134656
-0.004255176,-1.3293458,0.3381783,-2.3448906,2649.6545374308816
-2.3448906,-1.1121876,-1.0769923,0.010385514,2649.6560567271067
-0.33240858,-1.083916,-0.0043994193,-1.9202384,2649.6575760233322
1.5047457,-0.004255176,-0.004255176,1.4493562,2649.6590953195573
-2.0494082,0.2967805,-2.3448906,-1.0907675,2649.660614615783
-1.1137022,-0.004255176,0.00576973,0.35664144,2649.6621339120084
-1.0834111,-2.3448906,-1.9017752,-1.0777856,2649.6636532082334
-0.0043272977,-0.387798,0.78468335,-0.0043994193,2649.665172504459
-0.8848603,1.5047457,-1.0913445,-0.004255176,2649.6666918006845
-0.004255176,-2.2155764,0.3751046,-2.3448906,2649.6682110969095
-2.3448906,-1.1152889,-1.0759104,0.00576973,2649.669730393135
-0.68320817,-1.0883154,-0.0043994193,-1.5694388,2649.67124968936
1.5047457,-0.0043272977,-0.004255176,0.9323884,2649.6727689855857
-1.8093874,-0.88478816,-2.3448906,-1.093436,2649.674288281811
-1.1130531,-0.004255176,0.001153946,0.39356774,2649.6758075780363
-1.0839881,-2.3448906,-2.2156487,-1.0779299,2649.677326874262
-0.004255176,0.09224356,1.947861,-0.0043994193,2649.6788461704873
-2.066357,1.5047457,-1.089253,-0.004255176,2649.6803654667124
-0.004255176,-1.495514,0.39356774,-2.3448906,2649.681884762938
-2.3448906,-1.1144955,-1.0790117,0.001153946,2649.683404059163
0.22148553,-1.0893251,-0.0043994193,-1.7540702,2649.6849233553885
1.5047457,-0.0043272977,-0.004255176,1.0985566,2649.686442651614
-1.2739564,-2.0662847,-2.3448906,-1.089902,2649.687961947839
-1.1137743,-0.004255176,0.015001299,0.41203088,2649.6894812440646
-1.0831947,-2.3448906,-1.8463858,-1.0787953,2649.6910005402897
-0.0043272977,-0.33240858,0.9693147,-0.0043994193,2649.692519836515
1.4787097,1.5047457,-1.0927869,-0.004255176,2649.6940391327407
-0.004255176,-2.1417239,0.430494,-2.3448906,2649.695558428966
-2.3448906,-1.1129088,-1.0771365,0.015001299,2649.6970777251913
-0.2400929,-1.082762,-0.0043994193,-2.0679436,2649.698597021417
1.5047457,-0.0043272977,-0.004255176,0.6739045,2649.700116317642
-1.1262513,1.4787818,-2.3448906,-1.0893251,2649.7016356138674
-1.1144234,-0.004255176,0.010385514,0.44895715,2649.7031549100925
-1.086945,-2.3448906,-0.9416921,-1.0784347,2649.704674206318
-0.0043272977,-0.5355031,0.65544134,-0.0043994193,2649.7061935025436
0.29721323,1.5047457,-1.0884596,-0.004255176,2649.7077127987686
-0.004255176,-2.0678713,0.46742028,-2.3448906,2649.709232094994
-2.3448906,-1.1155773,-1.0788674,0.010385514,2649.7107513912197
0.05531729,-1.0864402,-0.0043994193,-1.6248282,2649.7122706874447
1.5047457,-0.0043272977,-0.004255176,0.9693147,2649.7137899836703
-1.9755557,0.29728535,-2.3448906,-1.0885317,2649.7153092798953
-1.1150725,-0.004255176,0.00576973,0.4858834,2649.716828576121
-1.0808868,-2.3448906,-1.3109548,-1.0784347,2649.7183478723464
-0.0043272977,-0.07392467,1.1170198,-0.0043994193,2649.7198671685715
-0.8843554,1.5047457,-1.0913445,-0.004255176,2649.721386464797
-0.004255176,-2.2340395,0.50434655,-2.3448906,2649.722905761022
-2.3448906,-1.1121155,-1.0777135,0.00576973,2649.7244250572476
-0.57242936,-1.0848535,-0.0043994193,-1.4401968,2649.725944353473
1.5047457,-0.0043272977,-0.004255176,1.283188,2649.727463649698
-1.2924196,-0.8842833,-2.3448906,-1.093436,2649.7289829459237
-1.1138464,-0.004255176,0.001153946,0.5228097,2649.730502242149
-1.0852863,-2.3448906,-1.7171439,-1.0797329,2649.7320215383743
-0.0043272977,-0.36933485,1.3385774,-0.0043994193,2649.7335408346
-2.065852,1.5047457,-1.090479,-0.004255176,2649.735060130825
-0.004255176,-1.7170718,0.5228097,-2.3448906,2649.7365794270504
-2.3448906,-1.1124761,-1.0782905,0.001153946,2649.738098723276
-0.7016713,-1.0837717,-0.0043994193,-1.8833121,2649.739618019501
1.5047457,-0.0043272977,-0.004255176,0.747757,2649.7411373157265
-2.3632815,-2.06578,-2.3448906,-1.0914887,2649.742656611952
-1.1138464,-0.004255176,0.015001299,0.5412728,2649.744175908177
-1.0842766,-2.3448906,-0.57242936,-1.0793002,2649.7456952044026
-0.0043272977,-0.12931408,1.2647249,-0.0043994193,2649.7472145006277
1.4792145,1.5047457,-1.0917051,-0.004255176,2649.7487337968532
-0.004255176,-1.9017031,0.55973595,-2.3448906,2649.7502530930788
-2.3448906,-1.1170919,-1.0769202,0.015001299,2649.751772389304
-0.5355031,-1.0853584,-0.0043994193,-1.5694388,2649.7532916855293
1.5047457,-0.004255176,-0.004255176,1.006241,2649.7548109817544
-1.753998,1.4792867,-2.3448906,-1.0922099,2649.75633027798
-1.1170919,-0.004255176,0.010385514,0.5781991,2649.7578495742055
-1.0860796,-2.3448906,-1.7725333,-1.0763432,2649.7593688704305
-0.004255176,0.33226433,1.0431672,-0.0043994193,2649.760888166656
0.29771808,1.5047457,-1.0901905,-0.004255176,2649.7624074628816
-0.004255176,-1.4770509,0.5966622,-2.3448906,2649.7639267591067
-2.3448906,-1.1152167,-1.0767759,0.010385514,2649.765446055332
-0.110850945,-1.0858632,-0.0043994193,-1.864849,2649.7669653515572
1.5047457,-0.0043272977,-0.004255176,1.006241,2649.7684846477828
-2.2155764,0.2977902,-2.3448906,-1.0917051,2649.7700039440083
-1.1129088,-0.004255176,0.00576973,0.61512536,2649.7715232402334
-1.0811753,-2.3448906,-1.5694388,-1.076848,2649.773042536459
-0.004255176,0.38765377,0.5261994,-0.0043994193,2649.7745618326844
-0.8838506,1.5047457,-1.0926427,-0.004255176,2649.7760811289095
-0.004255176,-1.4585878,0.6335885,-2.3448906,2649.777600425135
-2.3448906,-1.1148561,-1.0798771,0.00576973,2649.77911972136
-0.49857682,-1.0844208,-0.0043994193,-1.5694388,2649.7806390175856
1.5047457,-0.0043272977,-0.004255176,0.89546216,2649.782158313811
-1.88324,-0.88377845,-2.3448906,-1.0901184,2649.783677610036
-1.1146398,-0.004255176,0.001153946,0.6520516,2649.7851969062617
-1.082762,-2.3448906,-2.0125542,-1.0738189,2649.786716202487
-0.0043272977,-0.79398704,1.0800935,-0.0043994193,2649.7882354987123
-2.0653472,1.5047457,-1.0923542,-0.004255176,2649.789754794938
-0.004255176,-1.6801455,0.6520516,-2.3448906,2649.791274091163
-2.3448906,-1.1138464,-1.0772086,0.001153946,2649.7927933873884
-0.31394544,-1.0856469,-0.0043994193,-1.587902,2649.794312683614
1.5047457,-0.0043272977,-0.004255176,1.4308931,2649.795831979839
-1.9386294,-2.065275,-2.3448906,-1.089902,2649.7973512760645
-1.1138464,-0.004255176,0.015001299,0.67051476,2649.7988705722896
-1.083339,-2.3448906,-1.4586599,-1.0787953,2649.800389868515
-0.0043272977,-0.75706077,1.3570405,-0.0043994193,2649.8019091647407
1.4797194,1.5047457,-1.0912724,-0.004255176,2649.8034284609657
-0.004255176,-1.347809,0.6889779,-2.3448906,2649.8049477571913
-2.3448906,-1.1129088,-1.0780741,0.015001299,2649.806467053417
-0.22162977,-1.0859354,-0.0043994193,-1.0340078,2649.807986349642
1.5047457,-0.0043272977,-0.004255176,1.153946,2649.8095056458674
2.2525027,1.4797915,-2.3448906,-1.0876663,2649.8110249420924
-1.1164428,-0.004255176,0.010385514,0.70744103,2649.812544238318
-1.0844929,-2.3448906,-1.4955862,-1.077425,2649.8140635345435
-0.004255176,0.018391015,1.2462617,-0.0043994193,2649.8155828307686
0.29822293,1.5047457,-1.0918493,-0.004255176,2649.817102126994
-0.004255176,-1.6247561,0.72590417,-2.3448906,2649.818621423219
-2.3448906,-1.1143513,-1.0824735,0.010385514,2649.8201407194447
-0.62781876,-1.0855747,-0.0043994193,-2.0125542,2649.82166001567
1.5047457,-0.004255176,-0.004255176,1.6339877,2649.8231793118953
-1.5139773,0.29829505,-2.3448906,-1.0908396,2649.824698608121
-1.114207,-0.004255176,0.00576973,0.7443673,2649.8262179043463
-1.0830505,-2.3448906,-1.6986808,-1.0772808,2649.8277372005714
-0.0043272977,-0.49857682,0.9323884,-0.0043994193,2649.829256496797
-0.8833457,1.5047457,-1.0922099,-0.004255176,2649.830775793022
-0.004255176,-1.9017031,0.7628305,-2.3448906,2649.8322950892475
-2.3448906,-1.1124761,-1.0772808,0.00576973,2649.833814385473
-0.8678396,-1.0853584,-0.0043994193,-1.9571646,2649.835333681698
1.5047457,-0.0043272977,-0.004255176,1.3016511,2649.8368529779236
2.3448184,-0.8832736,-2.3448906,-1.0908396,2649.838372274149
-1.1138464,-0.004255176,0.001153946,0.78129363,2649.839891570374
-1.083916,-2.3448906,-1.2186391,-1.0782905,2649.8414108665997
-0.0043272977,-0.5539662,1.0247041,-0.0043994193,2649.842930162825
-2.0648422,1.5047457,-1.0907675,-0.004255176,2649.8444494590503
-0.004255176,-2.1047976,0.78129363,-2.3448906,2649.845968755276
-2.3448906,-1.1111779,-1.0761989,0.001153946,2649.847488051501
-0.75706077,-1.087522,-0.0043994193,-2.0494804,2649.8490073477265
1.5047457,-0.0043272977,-0.004255176,1.0247041,2649.8505266439515
-1.3108827,-2.0647702,-2.3448906,-1.0906233,2649.852045940177
-1.1169477,-0.004255176,0.015001299,0.79975677,2649.8535652364026
-1.086296,-2.3448906,-0.96015525,-1.0764874,2649.8550845326276
-0.004255176,0.53535885,1.6893771,-0.0043994193,2649.856603828853
1.4802243,1.5047457,-1.0919936,-0.004255176,2649.8581231250787
-0.004255176,1.9755557,0.8182199,-2.3448906,2649.8596424213038
-2.3448906,-1.1133416,-1.0761268,0.015001299,2649.8611617175293
0.05531729,-1.0840602,-0.0043994193,-1.587902,2649.8626810137544
